"lang"
{
"Language"	"dutch"
"[english]npc_dota_hero_slark_bio"	"Little known to the inhabitants of the dry world, Dark Reef is a sunken prison where the worst of the sea-bred are sent for crimes against their fellows. It is a razor barbed warren full of murderous slithereen, treacherous Deep Ones, sociopathic meranths. In this dim labyrinth, patrolled by eels and guarded by enormous anemones, only the vicious survive. Pitched into Dark Reef for crimes unknown, Slark spent half a lifetime without kin or kindness, trusting no one, surviving through a combination of stealth and ruthlessness, keeping his thoughts and his plans to himself. When the infamous Dark Reef Dozen plotted their ill-fated breakout, they kept their plans a perfect secret, murdering anyone who could have put the pieces together--but somehow Slark discovered their scheme and made a place for himself in it. Ten of the Dozen died in the escape attempt, and two were captured, hauled back to Dark Reef, then executed for the entertainment of their fellow inmates. But Slark, the unsung thirteenth, used the commotion as cover and slipped away, never to be caught. Now a furtive resident of the carnivorous mangrove scrub that grips the southern reach of Shadeshore, Slark remains the only successful escapee from Dark Reef."
"DOTA_Tooltip_modifier_slark_shadow_dance_passive_regen"	"Shadow Dance Regen"
"[english]DOTA_Tooltip_modifier_slark_shadow_dance_passive_regen"	"Shadow Dance Regen"
"DOTA_Tooltip_modifier_slark_shadow_dance_passive_regen_Description"	"Krijgt %dMODIFIER_PROPERTY_MOVESPEED_BONUS_PERCENTAGE%%% extra bewegingssnelheid en herstelt %dMODIFIER_PROPERTY_HEALTH_REGEN_PERCENTAGE%%% van je maximum HP per seconde."
"[english]DOTA_Tooltip_modifier_slark_shadow_dance_passive_regen_Description"	"Gaining %dMODIFIER_PROPERTY_MOVESPEED_BONUS_PERCENTAGE%%% bonus movement speed and regenerating %dMODIFIER_PROPERTY_HEALTH_REGEN_PERCENTAGE%%% of max HP per second."
"DOTA_Tooltip_modifier_item_vladmir_aura"	"Vladmir's Aura"
"[english]DOTA_Tooltip_modifier_item_vladmir_aura"	"Vladmir's Aura"
"DOTA_Settings_keybind_template"	"Hotkeysjabloon resetten"
"[english]DOTA_Settings_keybind_template"	"Reset hotkey template"
"DOTA_Settings_keybind_desc"	"Kies een hotkeysjabloon. Dit zal de toetsen voor heldvaardigheden, itemplaatsen en camerabesturing resetten."
"[english]DOTA_Settings_keybind_desc"	"Choose a hotkey template. This will reset keys for Hero abilities, Item slots and Camera control."
"dota_hud_error_no_traps"	"Geen vallen"
"[english]dota_hud_error_no_traps"	"No traps"
"DOTA_KEYBIND_MENU_CAMERA"	"CAMERA"
"[english]DOTA_KEYBIND_MENU_CAMERA"	"CAMERA"
"DOTA_BackpackPreviewFlying"	"Voorproefje - Vliegen"
"[english]DOTA_BackpackPreviewFlying"	"Preview Flying"
"LoadoutSlot_Tail"	"Staart"
"[english]LoadoutSlot_Tail"	"Tail"
"LoadoutSlot_ward"	"Ward"
"[english]LoadoutSlot_ward"	"Ward"
"dota_chatwheel_label_Ok"	"Oké"
"[english]dota_chatwheel_label_Ok"	"Okay"
"dota_chatwheel_label_Care"	"Voorzichtig"
"[english]dota_chatwheel_label_Care"	"Care"
"dota_chatwheel_label_GetBack"	"Kom terug"
"[english]dota_chatwheel_label_GetBack"	"Get Back"
"dota_chatwheel_label_NeedWards"	"Wards nodig"
"[english]dota_chatwheel_label_NeedWards"	"Need Wards"
"dota_chatwheel_label_Stun"	"Verlammen"
"[english]dota_chatwheel_label_Stun"	"Stun"
"dota_chatwheel_label_Help"	"Help"
"[english]dota_chatwheel_label_Help"	"Help"
"dota_chatwheel_label_Push"	"Push"
"[english]dota_chatwheel_label_Push"	"Push"
"dota_chatwheel_label_GoodJob"	"Goed gespeeld"
"[english]dota_chatwheel_label_GoodJob"	"Well played"
"dota_chatwheel_label_Missing"	"Vermist"
"[english]dota_chatwheel_label_Missing"	"Missing"
"dota_chatwheel_label_Missing_Top"	"Boven vermist"
"[english]dota_chatwheel_label_Missing_Top"	"Missing top"
"dota_chatwheel_label_Missing_Mid"	"Midden vermist"
"[english]dota_chatwheel_label_Missing_Mid"	"Missing mid"
"dota_chatwheel_label_Missing_Bottom"	"Onder vermist"
"[english]dota_chatwheel_label_Missing_Bottom"	"Missing bottom"
"dota_chatwheel_message_Ok"	"Oké. "
"[english]dota_chatwheel_message_Ok"	"Okay."
"dota_chatwheel_message_Care"	"Voorzichtig!"
"[english]dota_chatwheel_message_Care"	"Careful!"
"dota_chatwheel_message_GetBack"	"Terug!"
"[english]dota_chatwheel_message_GetBack"	"Get Back!"
"dota_chatwheel_message_NeedWards"	"We hebben wards nodig."
"[english]dota_chatwheel_message_NeedWards"	"We need wards."
"dota_chatwheel_message_Stun"	"Verlam nu!"
"[english]dota_chatwheel_message_Stun"	"Stun now!"
"dota_chatwheel_message_Help"	"Help!"
"[english]dota_chatwheel_message_Help"	"Help!"
"dota_chatwheel_message_Push"	"Nu pushen"
"[english]dota_chatwheel_message_Push"	"Push now"
"dota_chatwheel_message_GoodJob"	"Goed gespeeld!"
"[english]dota_chatwheel_message_GoodJob"	"Well played!"
"dota_chatwheel_message_Missing"	"Vermist!"
"[english]dota_chatwheel_message_Missing"	"Missing!"
"dota_chatwheel_message_Missing_Top"	"Niks boven!"
"[english]dota_chatwheel_message_Missing_Top"	"Missing top!"
"dota_chatwheel_message_Missing_Mid"	"Niks midden!"
"[english]dota_chatwheel_message_Missing_Mid"	"Missing mid!"
"dota_chatwheel_message_Missing_Bottom"	"Niks beneden!"
"[english]dota_chatwheel_message_Missing_Bottom"	"Missing bottom!"
"DOTA_ChatWheel"	"Chatwiel"
"[english]DOTA_ChatWheel"	"Chat Wheel"
"DOTA_Tutorial_M1_RazorIncoming"	"Razor komt eraan!"
"[english]DOTA_Tutorial_M1_RazorIncoming"	"Razor comes!"
"DOTA_Tutorial_M1_RazorDead"	"Goed gedaan, nobele ridder. Je hebt Razor verslagen!"
"[english]DOTA_Tutorial_M1_RazorDead"	"Well, done, noble Knight.  You've defeated Razor!"
"npc_dota_hero_shredder"	"Timbersaw"
"[english]npc_dota_hero_shredder"	"Timbersaw"
"DOTA_Tooltip_ability_shredder_whirling_death"	"Whirling Death"
"[english]DOTA_Tooltip_ability_shredder_whirling_death"	"Whirling Death"
"DOTA_Tooltip_ability_shredder_whirling_death_Description"	"Timbersaw wervelt extreem scherpe klinken waarmee hij vijanden en bomen in zijn buurt vernielt. Als een vijandelijke held geraakt wordt verliest het wat van zijn primaire eigenschap. Whirling Death zal pure schade uitdelen als er ook een boom wordt omgehakt."
"[english]DOTA_Tooltip_ability_shredder_whirling_death_Description"	"Timbersaw whirls extremely sharp edges, damaging enemies and destroying trees around him in an area.  If an enemy hero is affected, it loses some of its primary attribute for a short duration.  Whirling Death will deal Pure damage if a tree is cut down in the process."
"DOTA_Tooltip_ability_shredder_whirling_death_Lore"	"Rizzrack heeft een directe kettingzaagafweer, voor het geval hij door de klimplanten en andere planten uit zijn nachtmerries wordt omringd."
"[english]DOTA_Tooltip_ability_shredder_whirling_death_Lore"	"In the case that Rizzrack gets surrounded by the the vines and plants of his nightmares, he has an immediate chainsaw defense."
"DOTA_Tooltip_ability_shredder_whirling_death_whirling_damage"	"SCHADE:"
"[english]DOTA_Tooltip_ability_shredder_whirling_death_whirling_damage"	"DAMAGE:"
"DOTA_Tooltip_ability_shredder_whirling_death_whirling_radius"	"STRAAL:"
"[english]DOTA_Tooltip_ability_shredder_whirling_death_whirling_radius"	"RADIUS:"
"DOTA_Tooltip_ability_shredder_whirling_death_stat_loss_pct"	"%STAT.VERMINDERINGSPERCENTAGE:"
"[english]DOTA_Tooltip_ability_shredder_whirling_death_stat_loss_pct"	"%STAT LOSS PERCENT:"
"DOTA_Tooltip_ability_shredder_whirling_death_duration"	"DUUR VERLIES:"
"[english]DOTA_Tooltip_ability_shredder_whirling_death_duration"	"STAT LOSS DURATION:"
"DOTA_Tooltip_ability_shredder_timber_chain"	"Timber Chain"
"[english]DOTA_Tooltip_ability_shredder_timber_chain"	"Timber Chain"
"DOTA_Tooltip_ability_shredder_timber_chain_Description"	"Timbersaw schiet een ketting af die zich vastzet aan de eerste boom die het raakt, waarbij hij zich er naartoe trekt. Een vijand in het pad ontvangt schade."
"[english]DOTA_Tooltip_ability_shredder_timber_chain_Description"	"Timbersaw fires a chain that embeds itself in the first tree it hits, pulling him towards it.  Any enemy in the path takes damage."
"DOTA_Tooltip_ability_shredder_timber_chain_Lore"	"Je weet nooit wanneer je aan kwaadaardige jonge boompjes moet ontsnappen."
"[english]DOTA_Tooltip_ability_shredder_timber_chain_Lore"	"You never know when you might need to escape from malevolent saplings."
"DOTA_Tooltip_ability_shredder_timber_chain_damage"	"SCHADE:"
"[english]DOTA_Tooltip_ability_shredder_timber_chain_damage"	"DAMAGE:"
"DOTA_Tooltip_ability_shredder_timber_chain_range"	"LATCH-BEREIK:"
"[english]DOTA_Tooltip_ability_shredder_timber_chain_range"	"LATCH RANGE:"
"DOTA_Tooltip_ability_shredder_timber_chain_damage_radius"	"STRAAL:"
"[english]DOTA_Tooltip_ability_shredder_timber_chain_damage_radius"	"RADIUS:"
"DOTA_Tooltip_ability_shredder_reactive_armor"	"Reactive Armor"
"[english]DOTA_Tooltip_ability_shredder_reactive_armor"	"Reactive Armor"
"DOTA_Tooltip_ability_shredder_reactive_armor_Description"	"Elke keer dat Timbersaw wordt aangevallen, worden zijn gezondheidsherstel en pantser verhoogd."
"[english]DOTA_Tooltip_ability_shredder_reactive_armor_Description"	"Each time Timbersaw is attacked, he gains increased health regen and armor."
"DOTA_Tooltip_ability_shredder_reactive_armor_Lore"	"Het zaagpak is uitgerust om te reageren op de kleinste aanraking met versterkte verdedigingen."
"[english]DOTA_Tooltip_ability_shredder_reactive_armor_Lore"	"The saw-suit is equipped to react to the slightest touch with fortified defenses."
"DOTA_Tooltip_ability_shredder_reactive_armor_bonus_armor"	"BONUSPANTSER:"
"[english]DOTA_Tooltip_ability_shredder_reactive_armor_bonus_armor"	"BONUS ARMOR:"
"DOTA_Tooltip_ability_shredder_reactive_armor_bonus_hp_regen"	"BONUS-HP-HERSTEL:"
"[english]DOTA_Tooltip_ability_shredder_reactive_armor_bonus_hp_regen"	"BONUS HP REGEN:"
"DOTA_Tooltip_ability_shredder_reactive_armor_stack_limit"	"MAX. LADINGEN:"
"[english]DOTA_Tooltip_ability_shredder_reactive_armor_stack_limit"	"MAX STACKS:"
"DOTA_Tooltip_ability_shredder_reactive_armor_stack_duration"	"LADINGSDUUR:"
"[english]DOTA_Tooltip_ability_shredder_reactive_armor_stack_duration"	"STACK DURATION:"
"DOTA_Tooltip_ability_shredder_chakram"	"Chakram"
"[english]DOTA_Tooltip_ability_shredder_chakram"	"Chakram"
"DOTA_Tooltip_ability_shredder_chakram_Description"	"Schiet je hoofdzaagblad af naar de doellocatie waar het op zijn plaats ronddraait en schade uitdeelt in een gebied eromheen. Vijanden die door het zaagblad geraakt worden worden vertraagd voor elke 5%% gezondheid die ze missen. Het blad deelt schade uit en hakt bomen om op zijn pad bij afschieten en terugtrekken. Als de vaardigheid actief is, kost het mana en kun je niet meer aanvallen.\n\nTe verbeteren met Aghanims Scepter."
"[english]DOTA_Tooltip_ability_shredder_chakram_Description"	"Fires your main saw blade at the target location where it will spin in place, dealing damage in an area around it.  Enemies caught in the saw blade will move more slowly for every 5%% of health missing. The blade deals damage and cuts down trees in its path when fired and retracted.  While active the ability costs mana, and you lose the ability to attack.\n\nUpgradable by Aghanim's Scepter."
"DOTA_Tooltip_ability_shredder_chakram_Lore"	"Het ultieme gereedschap tegen planten."
"[english]DOTA_Tooltip_ability_shredder_chakram_Lore"	"The ultimate in anti-flora weaponry."
"DOTA_Tooltip_ability_shredder_chakram_radius"	"STRAAL:"
"[english]DOTA_Tooltip_ability_shredder_chakram_radius"	"RADIUS:"
"DOTA_Tooltip_ability_shredder_chakram_pass_damage"	"CONTACTSCHADE:"
"[english]DOTA_Tooltip_ability_shredder_chakram_pass_damage"	"PASS DAMAGE:"
"DOTA_Tooltip_ability_shredder_chakram_damage_per_second"	"SCHADE PER SECONDE:"
"[english]DOTA_Tooltip_ability_shredder_chakram_damage_per_second"	"DAMAGE PER SECOND:"
"DOTA_Tooltip_ability_shredder_chakram_slow"	"%VERTRAGING:"
"[english]DOTA_Tooltip_ability_shredder_chakram_slow"	"%SLOW:"
"DOTA_Tooltip_ability_shredder_chakram_mana_per_second"	"MANAKOSTEN PER SECONDE:"
"[english]DOTA_Tooltip_ability_shredder_chakram_mana_per_second"	"MANA COST PER SECOND:"
"DOTA_Tooltip_ability_shredder_return_chakram"	"Return Chakram"
"[english]DOTA_Tooltip_ability_shredder_return_chakram"	"Return Chakram"
"DOTA_Tooltip_ability_shredder_return_chakram_Description"	"Brengt de Chakram terug naar Timbersaw."
"[english]DOTA_Tooltip_ability_shredder_return_chakram_Description"	"Returns the Chakram to Timbersaw."
"show_player_activity"	"SPELERACTIVITEIT"
"[english]show_player_activity"	"PLAYER ACTIVITY"
"Settings_Choose_Bind"	"Je kunt nu een nieuwe toets kiezen om deze actie aan te verbinden. Druk op ESC om te annuleren."
"[english]Settings_Choose_Bind"	"You may choose a new key to bind to this action now. Or, you can hit ESC to cancel."
"Settings_Quick_Team_Chat"	"Snelle teamchat:"
"[english]Settings_Quick_Team_Chat"	"Quick Team Chat:"
"DOTA_Settings_reset_hotkeys"	"Sneltoetsen resetten..."
"[english]DOTA_Settings_reset_hotkeys"	"Reset Hotkeys..."
"keybind_template_ARROW"	"Normaal"
"[english]keybind_template_ARROW"	"Normal"
"keybind_template_WASD"	"WASD"
"[english]keybind_template_WASD"	"WASD"
"keybind_template_LEGACY"	"Origineel"
"[english]keybind_template_LEGACY"	"Legacy"
"UI_CAMERA_SMOOTHDRAG"	"Camera vloeiend slepen tijdens toekijken"
"[english]UI_CAMERA_SMOOTHDRAG"	"Smoothdrag Camera when Spectating"
"Attrib_Particle46"	"Diretide Corruption"
"[english]Attrib_Particle46"	"Diretide Corruption"
"DOTA_Egg_Confirm"	"Weet je zeker dat je dit ei wilt laten uitkomen?"
"[english]DOTA_Egg_Confirm"	"Are you sure you want to hatch this egg?"
"GreevilName_Red1"	"Ferocious Greevil"
"[english]GreevilName_Red1"	"Ferocious Greevil"
"GreevilName_Red2"	"Brutal Greevil"
"[english]GreevilName_Red2"	"Brutal Greevil"
"GreevilName_Red3"	"Merciless Greevil"
"[english]GreevilName_Red3"	"Merciless Greevil"
"GreevilName_Yellow1"	"Anxious Greevil"
"[english]GreevilName_Yellow1"	"Anxious Greevil"
"GreevilName_Yellow2"	"Eager Greevil"
"[english]GreevilName_Yellow2"	"Eager Greevil"
"GreevilName_Yellow3"	"Spirited Greevil"
"[english]GreevilName_Yellow3"	"Spirited Greevil"
"GreevilName_Blue1"	"Stubborn Greevil"
"[english]GreevilName_Blue1"	"Stubborn Greevil"
"GreevilName_Blue2"	"Resolute Greevil"
"[english]GreevilName_Blue2"	"Resolute Greevil"
"GreevilName_Blue3"	"Determined Greevil"
"[english]GreevilName_Blue3"	"Determined Greevil"
"GreevilName_Green1"	"Covetous Greevil"
"[english]GreevilName_Green1"	"Covetous Greevil"
"GreevilName_Green2"	"Greedy Greevil"
"[english]GreevilName_Green2"	"Greedy Greevil"
"GreevilName_Orange1"	"Ravenous Greevil"
"[english]GreevilName_Orange1"	"Ravenous Greevil"
"GreevilName_Orange2"	"Voracious Greevil"
"[english]GreevilName_Orange2"	"Voracious Greevil"
"GreevilName_Purple1"	"Cruel Greevil"
"[english]GreevilName_Purple1"	"Cruel Greevil"
"GreevilName_Purple2"	"Wicked Greevil"
"[english]GreevilName_Purple2"	"Wicked Greevil"
"GreevilName_White1"	"Blessed Greevil"
"[english]GreevilName_White1"	"Blessed Greevil"
"GreevilName_White2"	"Seraphic Greevil"
"[english]GreevilName_White2"	"Seraphic Greevil"
"GreevilName_Black1"	"Dreaded Greevil"
"[english]GreevilName_Black1"	"Dreaded Greevil"
"GreevilName_Natural"	"Naked Greevil"
"[english]GreevilName_Natural"	"Naked Greevil"
"Courier_Slots"	"Koerierplaatsen"
"[english]Courier_Slots"	"Courier Slots"
"CourierSlot_horns"	"Hoorns: %s1"
"[english]CourierSlot_horns"	"Horns: %s1"
"CourierSlot_teeth"	"Tanden: %s1"
"[english]CourierSlot_teeth"	"Teeth: %s1"
"CourierSlot_tail"	"Staart: %s1"
"[english]CourierSlot_tail"	"Tail: %s1"
"CourierSlot_hair"	"Haar: %s1"
"[english]CourierSlot_hair"	"Hair: %s1"
"CourierSlot_nose"	"Neus: %s1"
"[english]CourierSlot_nose"	"Nose: %s1"
"CourierSlot_ears"	"Oren: %s1"
"[english]CourierSlot_ears"	"Ears: %s1"
"CourierSlot_wings"	"Vleugels: %s1"
"[english]CourierSlot_wings"	"Wings: %s1"
"CourierSlot_eyes"	"Ogen: %s1"
"[english]CourierSlot_eyes"	"Eyes: %s1"
"CourierSlot_effect"	"Effect: %s1"
"[english]CourierSlot_effect"	"Effect: %s1"
"CourierSlot_feathers"	"Veren: %s1"
"[english]CourierSlot_feathers"	"Feathers: %s1"
"DOTA_Tutorial_M2_AreaAssign"	"Dat zal ze leren! Verhoog <font color='#006697' face='Dota Hypatia Bold'><b>Shrapnel</b></font> als je de kans krijgt."
"[english]DOTA_Tutorial_M2_AreaAssign"	"You showed them!  Go ahead and level up <font color='#006697' face='Dota Hypatia Bold'><b>Shrapnel</b></font> when you have a chance."
"DOTA_Tutorial_M2_AreaLearn"	"<font color='#006697' face='Dota Hypatia Bold'><b>Shrapnel</b></font> is een vaardigheid met een <font color='#006697' face='Dota Hypatia Bold'><b>gebiedseffect</b></font>. Het brengt schade toe aan iedereen in het gebied ervan."
"[english]DOTA_Tutorial_M2_AreaLearn"	"<font color='#006697' face='Dota Hypatia Bold'><b>Shrapnel</b></font> is an <font color='#006697' face='Dota Hypatia Bold'><b>Area of Effect</b></font> ability.  It will do damage to enemies caught within its radius."
"DOTA_Tutorial_M2_AreaIncoming"	"Kijk uit!"
"[english]DOTA_Tutorial_M2_AreaIncoming"	"Look out!"
"DOTA_Tutorial_M2_AreaUse"	"Sniper! Gebruik <font color='#006697' face='Dota Hypatia Bold'><b>Shrapnel</b></font> door op <font color='#006697' face='Dota Hypatia Bold'><b>%dota_ability_execute 0%</b></font> te drukken en klik met de linkermuisknop om het op deze gozertjes te gebruiken!"
"[english]DOTA_Tutorial_M2_AreaUse"	"Sniper!  Use <font color='#006697' face='Dota Hypatia Bold'><b>Shrapnel</b></font> by hitting <font color='#006697' face='Dota Hypatia Bold'><b>%dota_ability_execute 0%</b></font> and left-click to cast it on these guys!"
"DOTA_Tutorial_M2_AreaFriendly"	"Maak je geen zorgen, <font color='#006697' face='Dota Hypatia Bold'><b>Shrapnel</b></font> zal geen bondgenoten raken."
"[english]DOTA_Tutorial_M2_AreaFriendly"	"Don't worry, <font color='#006697' face='Dota Hypatia Bold'><b>Shrapnel</b></font> won't hurt allies."
"DOTA_Tutorial_M2_TowerHelp"	"Hierzo! Onze toren is in gevaar! <font color='#006697' face='Dota Hypatia Bold'><b>Tidehunter</b></font> komt eraan en wij kunnen hem niet tegenhouden! Help ons! Help ons!"
