"dota"
{
"DOTA_Accept"	"Aceitar"
"DOTA_HeroRole_Description_Jungler"	"Consegue matar creeps neutros na selva com eficiência no início da partida, de forma a acumular experiência e ouro."
"DOTA_HeroRole_Description_Durable"	"Tem a capacidade de aguentar mais tempo em combates entre equipas."
"DOTA_HeroRole_Description_Escape"	"Tem a capacidade de evitar a morte rapidamente."
"DOTA_HeroRole_Description_LaneSupport"	"Útil durante as primeiras fases do jogo, nas lanes a proteger os Carries da equipa e deixando-os \"farmar\" à vontade."
"DOTA_HeroRole_Description_Pusher"	"Pode atacar e destruir rapidamente edifícios em qualquer altura do jogo."
"DOTA_HeroRole_Description_Initiator"	"Bom em iniciar combates com os heróis inimigos."
"DOTA_HeroGrid_OptionCategory_Role"	"Cargos:"
"DOTA_HeroGrid_OptionCategory_Attributes"	"Atributos:"
"DOTA_HeroGrid_OptionCategory_AttackType"	"Tipo de ataque:"
"DOTA_HeroLoadout_PreviousHeroName"	"{s:previous_hero_name}"
"DOTA_HeroLoadout_NextHeroName"	"{s:next_hero_name}"
"DOTA_HeroLoadout_CurrentHeroName"	"{s:hero_name}"
"DOTA_HeroLoadout_AttackType"	"{s:hero_attack_type}"
"DOTA_HeroLoadout_HeroFilterName"	"Herói"
"DOTA_HeroLoadout_Search"	"Procurar itens para {s:hero_name}"
"DOTA_HeroCustomize_Title"	"Personalizar herói"
"DOTA_HeroCustomize_OwnedItems"	"Itens no arsenal"
"DOTA_HeroCustomize_Slot"	"Tipo"
"DOTA_HeroCustomize_SlotName"	"{s:slot_name}"
"DOTA_HeroCustomize_SlotEquippedItemName"	"{s:equipped_item_name}"
"DOTA_HeroCustomize_DefaultItemName"	"Item padrão"
"DOTA_HeroCustomize_PreviewItemName"	"{s:preview_item_name}"
"DOTA_HeroCustomize_PreviewStyle"	"{s:preview_style_name}"
"DOTA_HeroCustomize_PreviewItemSlot"	"{s:preview_item_slot}"
"DOTA_HeroCustomize_Rarity"	"{s:preview_item_rarity}"
"DOTA_HeroCustomize_StyleLocked"	"Requer pré-requisito p/ equipar"
"DOTA_UIEconItem_StyleIndex"	"{i:style_index}"
"dota_ready_up_num_accepted"	"{i:num_accepted} / {i:total_players} aceitaram"
"returning_top_of_queue"	"A voltar ao matchmaking com alta prioridade..."
"returning_to_lobby"	"A voltar ao lobby para procurar mais jogadores..."
"GC_reconnecting"	"A restabelecer a ligação à rede do Dota 2..."
"GC_nosteam"	"Sem ligação ao Steam"
"GC_searching"	"A procurar pela rede do Dota 2..."
"GC_noconnection"	"Não estás ligado à rede do Dota 2."
"GC_connecting"	"A ligar à rede do Dota 2..."
"GC_connected"	"Ligado à rede do Dota 2."
"GC_down"	"A rede do Dota 2 está atualmente offline."
"GC_Network_Full"	"A rede do Dota 2 está atualmente cheia."
"GC_Queue_Position"	"A rede do Dota 2 está atualmente cheia. Posição na fila: {i:gc_queue_position}"
"GC_Queue_Wait_Time"	"A rede do Dota 2 está atualmente cheia. Posição na fila: {i:gc_queue_position}. Tempo estimado de espera: {s:gc_queue_wait_time}"
"GC_Wait_Time"	"Tempo estimado de espera: %s1"
"GC_Wait_Time_Unknown"	"Desconhecido"
"GC_suspended"	"Conta suspensa por ferramentas externas associadas ao Dota 2 terem sido detetadas pelo sistema anti-batota da Valve (VAC)."
"dota_practice_vs_bots"	"Iniciar treino contra bots"
"dota_practice_vs_bots_desc"	"Joga uma partida de treino contra Bots. Isto não usa matchmaking e podes sair da partida a qualquer momento."
"dota_practice_vs_bots_difficulty"	"Dificuldade: Bots"
"dota_practice_vs_bots_team"	"Jogar em que equipa?"
"DOTA_practice_vs_bots_team_radiant"	"Radiant"
"DOTA_practice_vs_bots_team_dire"	"Dire"
"DOTA_practice_vs_bots_team_random"	"Aleatória"
"DOTA_EmoticonUpsell"	"Emoticons são desbloqueados ao comprar bilhetes de ligas ou acessórios específicos."
"DOTA_CurrentTime"	"{t:t:current_time}"
"DOTA_MonthlyPlayers"	"{s:users_last_month}"
"DOTA_MonthlyPlayersLabel"	"Jogadores diferentes no último mês"
"DOTA_CurrentPlayers"	"{s:current_users}"
"DOTA_CurrentPlayersLabel"	"Pessoas a jogar agora"
"DOTA_Search_NoResults"	"Sem resultados"
"DOTA_Search_ItemShortDescription"	"{s:item_slot} (<span class=\"ItemRarityColor\">{s:item_rarity}</span>)"
"join_error_already_in_game"	"Não foi possível entrar no lobby de treino, porque já estás numa partida."
"join_error_invalid_lobby"	"O lobby que especificaste já não existe."
"join_error_incorrect_password"	"Palavra-passe incorreta."
"join_error_access_denied"	"Acesso negado."
"join_error_generic"	"
"
"join_error_in_team_party"	"Não foi possível entrar no lobby de treino. Tens de dissolver o grupo da tua equipa antes de entrares em partidas de treino."
"join_error_lobby_full"	"O lobby está cheio."
"join_error_timed_out"	"Pedido expirou."
"DOTA_Friends_Ready_To_Play"	"Partidas abertas"
"DOTA_Friend_Finding_Match"	"A procurar..."
"DOTA_Friend_In_Match"	"Numa partida"
"DOTA_Friend_Solo_Open_Party"	"{s:player_name} quer jogar"
"DOTA_Friend_In_Party_Open"	"{s:player_name} está num grupo aberto"
"DOTA_Friend_Solo_Open_Party_Self"	"Estás à procura de membros para o grupo"
"DOTA_Friend_In_Open_Party_Self"	"Estás num grupo aberto"
"DOTA_Friends_In_Party_Open"	"{d:num_friends} amigos num grupo aberto"
"DOTA_Friend_Lobby_Mode_Self"	"Estás num lobby ({s:game_mode})"
"DOTA_Friend_Lobby_Mode_1_Friend"	"{s:player_name} num lobby ({s:game_mode})"
"DOTA_Friend_Lobby_Mode_N_Friends"	"{d:num_friends} amigos num lobby ({s:game_mode})"
"DOTA_Friend_Lobby_Mode_Small"	"Lobby ({s:game_mode})"
"DOTA_Friend_Lobby_Players"	"{d:player_count} / {d:max_player_count}"
"DOTA_Friend_Lobby_Join_Button"	"{s:join_button_text}"
"DOTA_Friend_Lobby_Friend_Count"	"+{d:extra_friend_count}"
"DOTA_Friend_Invite_To_Party"	"Convidar para grupo"
"DOTA_Friend_SuggestInviteToParty"	"Sugerir convite para grupo"
"DOTA_Request_Join_Party"	"Pedir para entrar no grupo"
"DOTA_Request_Merge_Parties"	"Pedir para juntar grupos"
"DOTA_Request_Merge_Parties_NotLeader"	"O líder do grupo pode pedir para juntar grupos."
"DOTA_Friend_PartyInvitePending"	"Convite para grupo pendente"
"DOTA_Friend_PartyInvitePending_Leader"	"Convite para grupo pendente<br/>Clica para cancelar convite"
"DOTA_Friend_PartyMergeRequestPending"	"Pedido de entrada no grupo pendente"
"DOTA_Friend_PartyMergeRequestPending_Leader"	"Pedido de entrada no grupo pendente<br/>Clica para cancelar pedido"
"DOTA_Friend_JoinParty"	"Entrar no grupo"
"DOTA_Friend_Watch"	"Assistir"
"DOTA_PartyVisTooltip_SoloTitleOpen"	"Quer jogar"
"DOTA_PartyMerge_Error_Title"	"Falha ao entrar/juntar grupo"
"DOTA_PartyMerge_Error_NOT_LEADER"	"Ações de grupo só podem ser realizadas pelo líder"
"DOTA_PartyMerge_Error_TOO_MANY_PLAYERS"	"Não é possível juntar os grupos porque há demasiados jogadores."
"DOTA_PartyMerge_Error_TOO_MANY_COACHES"	"Não é possível juntar os grupos porque há demasiados treinadores."
"DOTA_PartyMerge_Error_ENGINE_MISMATCH"	"Não é possível juntar os grupos porque estão em versões diferentes do Dota."
"DOTA_PartyMerge_Error_NO_SUCH_GROUP"	"O grupo já não existe."
"DOTA_PartyMerge_Error_OTHER_GROUP_NOT_OPEN"	"O grupo já não está aberto a pedidos de entrada/junção."
"DOTA_Feed_Timestamp_Recently"	"Agora"
"DOTA_Feed_Timestamp_MinutesAgo"	"Há {i:value} minutos"
"DOTA_Feed_Timestamp_HourAgo"	"Há {i:value} hora"
"DOTA_Feed_Timestamp_HoursAgo"	"Há {i:value} horas"
"DOTA_Feed_Timestamp_Yesterday"	"Ontem"
"DOTA_Feed_Timestamp_Date"	"{s:day} de {s:month}"
"dota_lobby_type_general"	"Não classificada"
"dota_lobby_type_practice"	"Treino"
"dota_lobby_type_practice_game_mode_custom"	"Modo customizado"
"dota_lobby_type_tournament"	"Torneio"
"dota_lobby_type_coop_bot"	"Online contra bots"
"dota_lobby_type_competitive"	"Partida classificada"
"dota_lobby_type_casual_1v1"	"Partida 1v1"
"dota_lobby_unknown"	"Desconhecido"
"DOTA_Lobby_No_Players_Title"	"EQUIPA SEM JOGADORES"
"DOTA_Lobby_No_Players_Desc"	"Tens de ter pelo menos um jogador na equipa Radiant ou Dire."
"dota_match_result_won"	"Vitória"
"dota_match_result_lost"	"Derrota"
"dota_match_result_none"	"???"
"dota_social_feed_loading"	"A carregar..."
"DOTA_LoadingPlayerUnknown"	"-"
"DOTA_LoadingPlayerLoading"	"A carregar..."
"DOTA_LoadingPlayerFullyConnected"	"Pronto"
"DOTA_LoadingPlayerFailed"	"Falhou"
"LoadingScreenTimer"	"{t:d:countdown_timer_seconds}"
"HeroSelectionTimer"	"{i:timer_seconds}"
"LoadingScreenMapInfo"	"Mapa: {s:map_name}"
"LoadingScreenPlayersInfo"	"Jogadores: {i:players_loaded}/{i:players_total}"
"LoadingScreenSpectatorsInfo"	"Espectadores: {i:spectators_loaded}/{i:spectators_total}"
"custom_end_screen_victory_message"	"Vitória dos {s:winning_team_name}!"
"custom_end_screen_legend_player"	"Jogador"
"custom_end_screen_legend_level"	"Nível"
"custom_end_screen_legend_hero"	"Herói"
"custom_end_screen_legend_kills"	"V"
"custom_end_screen_legend_deaths"	"M"
"custom_end_screen_legend_assists"	"A"
"custom_end_screen_legend_items"	"Itens"
"custom_end_screen_legend_gold"	"Ouro"
"custom_end_screen_legend_team_score"	"Pontos"
"custom_scoreboard_hero_name_and_desc"	"{s:hero_name} Nvl {i:hero_level}"
"CustomEndScreenClose"	"Fechar"
"DOTA_Armory_Category_Heroes"	"Heróis"
"DOTA_Armory_Category_Companions"	"Companheiros"
"DOTA_Armory_Category_Couriers"	"Estafetas"
"DOTA_Armory_Category_Pets"	"Mascotes"
"DOTA_Armory_Category_World"	"Mundo"
"DOTA_Armory_Category_Wards"	"Wards"
"DOTA_Armory_Category_Weather"	"Meteorologia"
"DOTA_Armory_Category_Effigies"	"Efígies"
"DOTA_Armory_Category_Interface"	"Interface"
"DOTA_Armory_Category_Emoticons"	"Emoticons"
"DOTA_Armory_Category_LoadingScreens"	"Ecrãs de Loading"
"DOTA_Armory_Category_HUDs"	"HUDs"
"DOTA_Armory_Category_CursorPacks"	"Cursores"
"DOTA_Armory_Category_Audio"	"Áudio"
"DOTA_Armory_Category_VoicePacks"	"Vozes"
"DOTA_Armory_Category_AnnouncerPacks"	"Locutores"
"DOTA_Armory_Category_Music"	"Música"
"DOTA_Armory_Category_All"	"Tudo"
"DOTA_Armory_Category_Other"	"Outros"
"DOTA_Armory_Category_View"	"Categorias"
"DOTA_Armory_Filter"	"Definir filtro"
"DOTA_Armory_SortBy"	"Ordenar:"
"DOTA_Armory_SortBy_Rarity"	"Raridade"
"DOTA_Armory_SortBy_Quality"	"Qualidade"
"DOTA_Armory_SortBy_Name"	"Nome"
"DOTA_Armory_SortBy_Recent"	"Data de aquisição"
"DOTA_Armory_SortBy_Sockets"	"Número de ranhuras"
"DOTA_Armory_Search"	"Procurar itens no Arsenal"
"DOTA_Armory_ContextMenu_Preview"	"Pré-visualizar item"
"DOTA_Armory_ContextMenu_PreviewSet"	"Pré-visualizar conjunto"
"DOTA_Armory_ContextMenu_Equip"	"Equipar"
"DOTA_Armory_ContextMenu_Unequip"	"Desequipar"
"DOTA_Armory_ContextMenu_Socketing"	"Joias"
"DOTA_Armory_ContextMenu_GiftWrap"	"Embrulhar item"
"DOTA_Armory_ContextMenu_Delete"	"Eliminar"
"dota_page_match_details_loading"	"A carregar partida..."
"dota_page_match_details_victory"	"Vencedores: {s:winner}"
"dota_page_match_details_legend_player"	"Jogador"
"dota_page_match_details_legend_level"	"Nível"
"dota_page_match_details_legend_hero"	"Herói"
"dota_page_match_details_legend_kills"	"V"
"dota_page_match_details_legend_deaths"	"M"
"dota_page_match_details_legend_assists"	"A"
"dota_page_match_details_legend_items"	"Itens"
"dota_page_match_details_legend_gold"	"Ouro"
"dota_page_match_details_legend_last_hits"	"GF"
"dota_page_match_details_legend_denies"	"N"
"dota_page_match_details_legend_gold_per_min"	"OpM"
"dota_page_match_details_legend_xp_per_min"	"XPM"
"dota_page_match_details_legend_winner_tooltip"	"Equipa vencedora"
"dota_page_match_details_legend_kills_tooltip"	"Vítimas"
"dota_page_match_details_legend_deaths_tooltip"	"Mortes"
"dota_page_match_details_legend_assists_tooltip"	"Assistências"
"dota_page_match_details_legend_last_hits_tooltip"	"Golpes Finais em Creeps"
"dota_page_match_details_legend_denies_tooltip"	"Negações em Creeps"
"dota_page_match_details_legend_gold_per_min_tooltip"	"Ouro por minuto"
"dota_page_match_details_legend_xp_per_min_tooltip"	"Experiência por minuto"
"dota_page_match_details_header_league_name"	"Nome da liga"
"dota_page_match_details_header_custom_game_map_name"	"Nome do mapa"
"dota_page_match_details_header_match_id"	"ID da partida"
"dota_page_match_details_header_game_mode"	"Modo de Jogo"
"dota_page_match_details_header_duration"	"Duração"
"dota_page_match_details_header_timestamp"	"Data/Hora da partida"
"dota_page_match_details_voting_votes"	"{i:num_votes} votos"
"dota_page_match_details_match_discussion"	"Comentários"
"dota_page_match_details_comment_placeholder"	"Escreve um comentário..."
"dota_page_match_details_comment_loading_comments"	"A carregar comentários..."
"dota_page_match_details_comment_no_comments"	"Nenhum comentário sobre esta partida"
"dota_page_match_details_replay_existence_unknown"	"A procurar repetição..."
"dota_page_match_details_replay_existence_cdn_found"	"Transferir repetição"
"dota_page_match_details_replay_existence_not_found"	"Repetição indisponível"
"dota_page_match_details_replay_existence_downloading"	"A transferir..."
"dota_page_match_details_replay_existence_disk_found_replay"	"Ver repetição"
"dota_page_match_details_replay_existence_disk_found_highlights"	"Melhores momentos"
"dota_page_match_details_replay_existence_wrong_engine"	"Repetições do Source 1 não estão disponíveis no Source 2"
"dota_profile_content_tab_activity_feed"	"Atividade"
"dota_profile_content_tab_recent_games"	"Jogos recentes"
"dota_profile_recent_games_option_show_practice_matches"	"Mostrar partidas de treino"
"dota_profile_recent_game_header_timestamp"	"Data / Hora"
"dota_profile_recent_game_header_hero_name"	"Herói usado"
"dota_profile_recent_game_header_result"	"Result."
"dota_profile_recent_game_header_duration"	"Duração"
"dota_profile_recent_game_header_type"	"Modo"
"dota_profile_recent_game_result_win"	"Vitória"
"dota_profile_recent_game_result_loss"	"Derrota"
"dota_profile_recent_game_result_abandon"	"Abandono"
"dota_profile_recent_game_icon_source1"	"S1"
"dota_profile_hero_with_index"	"{d:hero_index} {s:hero_name}"
"dota_profile_hero"	"{s:hero_name}"
"dota_replay_manager_error_not_found"	"Não foi possível encontrar a repetição na rede."
"dota_replay_manager_error_existing_partial"	"Não foi possível eliminar ficheiro de repetição parcial existente."
"dota_replay_manager_error_creation_failure"	"Não foi possível criar ficheiro de repetição parcial."
"dota_replay_manager_error_disk_full"	"Não foi possível alocar espaço para o ficheiro de repetição."
"dota_replay_manager_error_chunk_failed"	"Falha ao transferir ficheiro de repetição."
"dota_replay_manager_error_write_failure"	"Não foi possível gravar no ficheiro de repetição parcial."
"dota_replay_manager_error_partial_compressed_open_failure"	"Não foi possível abrir ficheiro de repetição comprimido."
"dota_replay_manager_error_partial_decompressed_open_failure"	"Não foi possível abrir ficheiro de repetição descomprimido."
"dota_replay_manager_error_partial_decompression_failure"	"Não foi possível descomprimir ficheiro de repetição."
"dota_replay_manager_error_partial_decompression_write_failure"	"Não foi possível gravar ficheiro de repetição descomprimido."
"dota_page_match_details_replay_error_not_found"	"Repetição não encontrada no disco."
"DOTA_tooltip_econ_item_name"	"{s:item_name}"
"DOTA_tooltip_econ_item_description"	"{s:item_description}"
"DOTA_tooltip_econ_item_set"	"Parte de: <font color='#dddddd'>{s:item_set}</font>"
"DOTA_tooltip_econ_item_rarity_label"	"Raridade: "
"DOTA_tooltip_econ_item_rarity"	"{s:item_rarity}"
"DOTA_tooltip_econ_item_slot"	"Tipo: {s:item_slot}"
"DOTA_tooltip_econ_item_gifter"	"{g:dota_persona:gifter_name}"
"DOTA_tooltip_econ_item_gift_received_date"	"Recebido em: {t:T:gift_received_date_time}"
"DOTA_tooltip_econ_item_trade_restriction_permanent"	"Não trocável"
"DOTA_tooltip_econ_item_trade_restriction_date"	"Não trocável até: {t:T:tradable_after_date_time} {t:s:tradable_after_date_time}"
"DOTA_tooltip_econ_item_market_restriction_permanent"	"Inutilizável no Mercado"
"DOTA_tooltip_econ_item_gift_restriction_permanent"	"Não presenteável"
"DOTA_tooltip_econ_item_gift_restriction_date"	"Não presenteável até: {t:T:giftable_after_date_time} {t:s:giftable_after_date_time}"
"DOTA_tooltip_econ_item_gem_type"	"{s:gem_type}"
"DOTA_tooltip_econ_item_gem_strange_count"	"{d:strange_count}"
"DOTA_tooltip_econ_item_gem_description"	"{s:gem_description}"
"DOTA_tooltip_econ_item_partner"	"{s:partner}"
"DOTA_econ_item_details_item_name"	"{s:item_name}"
"DOTA_econ_item_details_item_creation_date"	"DATA DE CRIAÇÃO: {t:l:creation_date}"
"DOTA_econ_item_details_set_includes"	"Inclui os seguintes itens:"
"DOTA_econ_item_details_item_set"	"Parte de: <font color='#dddddd'>{s:item_set}</font>"
"DOTA_econ_item_details_rarity_label"	"Raridade: "
"DOTA_econ_item_details_item_rarity"	"{s:item_rarity}"
"DOTA_econ_item_details_item_slot"	"Compartimento: {s:item_slot}"
"DOTA_econ_item_details_item_description"	"{s:item_description}"
"DOTA_econ_item_details_gem_type"	"{s:gem_type}"
"DOTA_econ_item_details_gem_strange_count"	"{d:strange_count}"
"DOTA_econ_item_details_gem_description"	"{s:gem_description}"
"DOTA_Treasure_Name"	"{s:treasure_name}"
"DOTA_Treasure_Rarity"	"Tesouro (<span class=\"ItemRarityColor\">{s:treasure_rarity}</span>)"
"DOTA_Voice_Party"	"Voz - grupo"
"custom_game_mismatch_title"	"Conflito de dados do modo"
"custom_game_mismatch_desc"	"O arquivo do modo customizado do cliente não corresponde ao do servidor da partida."
"custom_game_team_select"	"Seleção de equipa"
"custom_game_team_select_timer"	"{i:countdown_timer_seconds}"
"custom_game_team_select_shuffle"	"Misturar"
"custom_game_team_select_auto_start"	"Inicia em"
"custom_game_team_select_starting"	"A iniciar"
"custom_game_team_select_unassigned_players"	"Jogadores de fora"
"custom_game_team_select_lock_start"	"Confirmar"
"custom_game_team_select_cancel_unlock"	"Cancelar"
"custom_game_team_select_join"	"Entrar"
"custom_game_team_select_empty_slot"	"Vaga livre"
"custom_game_team_select_auto_assign"	"Atribuir autom."
"custom_game_default_gameinfo_text"	"Volta mais tarde para mais informações sobre este modo customizado!"
"CouldntFindCompendium"	"Não foi possível carregar o ficheiro de testes do compêndio: {s:s1}"
"CompendiumPageError_Pages"	"Não foi encontrado um bloco \"pages\" no ficheiro de dados do compêndio."
"CompendiumPageError_Template"	"Não foi encontrado uma entrada \"template\" para a página \"{s:s1}\" do compêndio (página nº {s:s2})"
"CompendiumPageError_Template2"	"Não foi encontrado um \"template\" chamado \"{s:s1}\" na página \"{s:s2}\" do compêndio"
"CompendiumPageError_Image"	"Não foi encontrada uma imagem chamada \"{s:s1}\" na página \"{s:s2}\" do compêndio"
"CompendiumPageError_Text"	"Não foi encontrado um bloco de texto chamado \"{s:s1}\" na página \"{s:s2}\" do compêndio"
"CompendiumPageError_Video"	"Não foi encontrado nenhum vídeo chamado \"{s:s1}\" na página \"{s:s2}\" do compêndio"
"CompendiumPageError_Scrollbar"	"Não foi possível encontrar uma scrollbar chamada \"{s:s1}\" na página \"{s:s2}\" do compêndio"
"CompendiumPageError_Selection"	"Não foi encontrada uma seleção chamada \"{s:s1}\" na página \"{s:s2}\" do compêndio"
